"Higher.taxon","Genus","Species","Individual","Sex","Age","Date","Video","Bout","Insertion.event","Hand.used.to.insert","Handed.in.with..","Position","Fingers","Location","X","HIInsert"
"Atelidae","Ateles","fusciceps","Bogota_fusciceps","male","adult","31.08.2019","_00112",9,2,"left",NA,"Sitting","Index","Apeldoorn","",-1
"Atelidae","Ateles","fusciceps","Bogota_fusciceps","male","adult","31.08.2019","_00112",10,1,"left",NA,"Sitting","Index","Apeldoorn","",-1
"Atelidae","Ateles","fusciceps","Bogota_fusciceps","male","adult","31.08.2019","_00112",10,2,"left",NA,"Sitting",NA,"Apeldoorn","",-1
"Atelidae","Ateles","fusciceps","Bogota_fusciceps","male","adult","31.08.2019","_00112",10,3,"left",NA,"Sitting",NA,"Apeldoorn","",-1
"Atelidae","Ateles","fusciceps","Bogota_fusciceps","male","adult","31.08.2019","_00112",10,4,"left",NA,"Sitting",NA,"Apeldoorn","",-1
"Atelidae","Ateles","fusciceps","Bogota_fusciceps","male","adult","31.08.2019","_00112",10,5,"left",NA,"Sitting",NA,"Apeldoorn","",-1
"Atelidae","Ateles","fusciceps","Bogota_fusciceps","male","adult","31.08.2019","_00112",10,6,"left",NA,"Sitting",NA,"Apeldoorn","",-1
"Atelidae","Ateles","fusciceps","Bogota_fusciceps","male","adult","31.08.2019","_00112",10,7,"left",NA,"Sitting",NA,"Apeldoorn","",-1
"Atelidae","Ateles","fusciceps","Bogota_fusciceps","male","adult","31.08.2019","_00112",11,1,"right",NA,"Sitting","Index","Apeldoorn","",1
"Atelidae","Ateles","fusciceps","Bogota_fusciceps","male","adult","31.08.2019","_00112",11,2,"right",NA,"Sitting","Index","Apeldoorn","",1
"Atelidae","Ateles","fusciceps","Bogota_fusciceps","male","adult","31.08.2019","_00112",11,3,"right",NA,"Sitting","Index","Apeldoorn","",1
"Atelidae","Ateles","fusciceps","Bogota_fusciceps","male","adult","31.08.2019","_00112",11,4,"right",NA,"Sitting",NA,"Apeldoorn","",1
"Atelidae","Ateles","fusciceps","Bogota_fusciceps","male","adult","31.08.2019","_00112",11,5,"right",NA,"Sitting","Index, Middle","Apeldoorn","",1
"Atelidae","Ateles","fusciceps","Bogota_fusciceps","male","adult","31.08.2019","_00112",11,6,"right",NA,"Sitting","Index, Middle","Apeldoorn","",1
"Atelidae","Ateles","fusciceps","Bogota_fusciceps","male","adult","31.08.2019","_00112",11,7,"right",NA,"Sitting","Index, Middle","Apeldoorn","",1
"Atelidae","Ateles","fusciceps","Bogota_fusciceps","male","adult","31.08.2019","_00112",11,8,"right",NA,"Sitting","Index, Middle","Apeldoorn","",1
"Atelidae","Ateles","fusciceps","Bogota_fusciceps","male","adult","31.08.2019","_00112",11,9,"right",NA,"Sitting","Index, Middle","Apeldoorn","",1
"Atelidae","Ateles","fusciceps","Bogota_fusciceps","male","adult","31.08.2019","_00112",11,10,"right",NA,"Sitting","Index, Middle, Ring","Apeldoorn","",1
"Atelidae","Ateles","fusciceps","Bogota_fusciceps","male","adult","31.08.2019","_00112",11,11,"right",NA,"Sitting","Index, Middle","Apeldoorn","",1
"Atelidae","Ateles","fusciceps","Bogota_fusciceps","male","adult","31.08.2019","_00112",12,1,"left",NA,"Sitting","Index","Apeldoorn","",-1
"Atelidae","Ateles","fusciceps","Bogota_fusciceps","male","adult","31.08.2019","_00112",12,2,"left",NA,"Sitting","Index","Apeldoorn","",-1
"Atelidae","Ateles","fusciceps","Bogota_fusciceps","male","adult","31.08.2019","_00112",12,3,"left",NA,"Sitting","Index","Apeldoorn","",-1
"Atelidae","Ateles","fusciceps","Bogota_fusciceps","male","adult","31.08.2019","_00112",12,4,"left",NA,"Sitting","Index","Apeldoorn","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_00292",1,1,"left",NA,"Sitting",NA,"Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_00292",1,2,"left",NA,"Sitting",NA,"Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_00292",1,3,"left",NA,"Sitting",NA,"Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_00292",1,4,"left",NA,"Sitting",NA,"Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_00292",1,5,"left",NA,"Sitting",NA,"Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_00292",1,6,"left",NA,"Sitting","Index","Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_00292",1,7,"left",NA,"Sitting",NA,"Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_00292",1,8,"left",NA,"Sitting",NA,"Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_00292",2,1,"left",NA,"Sitting","Index","Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_00297",2,2,"left",NA,"Sitting","Index","Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_00297",3,1,"left",NA,"Sitting","Index, Middle","Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_00297",3,2,"left",NA,"Sitting","Index","Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_00297",4,1,"left",NA,"Sitting","Index, Middle","Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_00297",4,2,"left",NA,"Sitting","Index","Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_00297",5,1,"left",NA,"Sitting","Index","Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_00297",5,2,"left",NA,"Sitting","Index","Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_00297",5,3,"left",NA,"Sitting","Index","Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_00297",5,4,"left",NA,"Sitting","Index","Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_01017",6,1,"left",NA,"Sitting",NA,"Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_01017",6,2,"left",NA,"Sitting",NA,"Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_01017",6,3,"left",NA,"Sitting",NA,"Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_01017",7,1,"left",NA,"Crouched stance",NA,"Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_01017",8,1,"right",NA,"Sitting",NA,"Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_01017",8,2,"right",NA,"Sitting",NA,"Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_01017",8,3,"right",NA,"Sitting",NA,"Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_01017",9,1,"left",NA,"Sitting",NA,"Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_01018",10,1,"left",NA,"Sitting","Index","Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_01018",10,2,"left",NA,"Sitting","Index","Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_01018",10,3,"left",NA,"Sitting","Index","Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_01018",10,4,"left",NA,"Sitting","Index","Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_01018",10,5,"left",NA,"Sitting","Index","Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_01018",10,6,"left",NA,"Sitting","Index","Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_01018",10,7,"left",NA,"Sitting","Index","Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Pierrette_fusciceps","female","adult","11.03.2019","_01018",11,1,"left",NA,"Sitting","Index","Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",1,1,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",1,2,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",2,1,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",2,2,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",2,3,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",3,1,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",3,2,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",3,3,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",3,4,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",3,5,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",3,6,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",4,1,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",4,2,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",4,3,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",4,4,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",4,5,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",4,6,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",4,7,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",4,8,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",4,9,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",4,10,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",4,11,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",4,12,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",4,13,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",4,14,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",4,15,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",4,16,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",4,17,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",5,1,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",5,2,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",6,1,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",6,2,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",6,3,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",6,4,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",7,1,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",7,2,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",7,3,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",7,4,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",7,5,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",7,6,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",7,7,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",7,8,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",8,1,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",8,2,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",8,3,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",8,4,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",9,1,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",9,2,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",9,3,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",10,1,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",10,2,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",10,3,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",10,4,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",11,1,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",11,2,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",11,3,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",12,1,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",12,2,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",12,3,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",12,4,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",12,5,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",12,6,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",12,7,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",12,8,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",12,9,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",12,10,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",12,11,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",12,12,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",12,13,"right",NA,"Tail suspension","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Tina_fusciceps","female","adult","11.03.2019","_00292",13,1,"left",NA,"Tail suspension","Index","Doué la Fontaine","",-1
"Atelidae","Ateles","fusciceps","Sylvie_fusciceps","female","adult","11.03.2019","_01017",1,1,"right",NA,"Sitting","Index","Doué la Fontaine","",1
"Atelidae","Ateles","fusciceps","Sylvie_fusciceps","female","adult","11.03.2019","_01017",2,1,"left",NA,"Sitting","Index","Doué la Fontaine","",-1
